student_id,python_score,sql_score,excel_score,stats_score,ml_score,powerbi_score,comm_score,aptitude_score,cgpa,projects_count,internships_count,certifications_count,target_role,placement_status,gender,college_tier,socioeconomic_status
STU_0951,84,72,56,74,89,50,56,70,6.52,4,1,1,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_0952,84,71,50,74,99,56,55,77,7.0,4,1,3,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_0953,63,85,81,77,55,78,76,72,7.56,3,0,2,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_0954,70,69,59,70,61,51,55,57,6.65,2,0,3,Data Science Intern,Not Placed,Female,Tier 3,Urban
STU_0955,47,64,88,62,31,88,97,87,7.27,2,1,3,Business Analyst,Placed,Male,Tier 2,Urban
STU_0956,62,52,96,50,44,60,83,80,7.02,3,0,1,Business Analyst,Placed,Female,Tier 1,Urban
STU_0957,83,80,60,79,77,63,60,82,6.83,3,1,1,Data Scientist,Placed,Female,Tier 2,Urban
STU_0958,66,65,84,78,49,78,71,63,6.82,2,2,4,Data Analyst,Placed,Female,Tier 1,Semi-Urban
STU_0959,51,59,68,59,43,73,49,53,6.45,1,0,3,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_0960,99,66,55,77,79,61,57,65,6.86,3,0,2,ML Intern,Placed,Female,Tier 1,Rural
STU_0961,71,79,87,73,69,85,87,93,8.83,5,1,5,Data Analyst,Placed,Female,Tier 2,Urban
STU_0962,96,70,59,70,89,47,71,97,7.31,3,0,1,ML Intern,Placed,Female,Tier 2,Semi-Urban
STU_0963,54,47,81,61,46,66,87,71,7.05,4,0,3,Business Analyst,Placed,Male,Tier 1,Semi-Urban
STU_0964,42,66,75,63,33,84,78,77,6.95,3,0,3,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_0965,53,58,85,64,52,78,84,79,7.05,3,0,2,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_0966,70,72,80,63,45,74,79,80,8.29,2,0,1,Business Analyst,Placed,Female,Tier 1,Rural
STU_0967,94,66,29,81,88,41,61,62,6.28,2,0,2,ML Intern,Not Placed,Female,Tier 2,Urban
STU_0968,52,79,88,52,50,77,99,86,7.97,3,0,1,Business Analyst,Placed,Male,Tier 2,Semi-Urban
STU_0969,85,87,64,82,94,63,70,81,6.85,3,1,1,Data Scientist,Placed,Female,Tier 1,Urban
STU_0970,81,76,64,86,95,63,76,80,7.68,4,0,2,Data Scientist,Placed,Male,Tier 3,Urban
STU_0971,96,73,56,80,81,56,64,72,7.76,4,1,2,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_0972,82,63,62,83,72,62,70,73,6.93,2,0,4,Data Science Intern,Placed,Female,Tier 1,Rural
STU_0973,78,69,69,76,87,49,65,73,6.63,4,1,5,ML Intern,Not Placed,Male,Tier 3,Semi-Urban
STU_0974,57,66,93,55,45,73,91,77,7.44,3,0,1,Business Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_0975,67,89,71,63,46,96,63,81,6.89,1,0,3,Data Analyst,Not Placed,Female,Tier 2,Rural
STU_0976,38,52,76,51,40,64,76,86,7.01,2,0,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_0977,95,84,64,85,79,51,69,68,7.86,3,3,2,Data Scientist,Placed,Male,Tier 3,Semi-Urban
STU_0978,62,98,99,79,68,84,66,82,7.9,2,1,3,Data Analyst,Placed,Female,Tier 3,Semi-Urban
STU_0979,83,70,52,85,68,46,52,70,6.06,3,0,2,Data Scientist,Not Placed,Male,Tier 2,Rural
STU_0980,70,64,47,75,64,51,68,70,5.81,2,1,2,Data Scientist,Not Placed,Male,Tier 1,Semi-Urban
STU_0981,62,73,91,61,46,79,83,67,7.27,2,1,2,Business Analyst,Not Placed,Male,Tier 2,Rural
STU_0982,60,72,71,62,48,76,75,78,7.3,2,0,3,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_0983,54,92,69,85,50,80,55,70,7.01,3,0,2,Data Analyst,Placed,Other,Tier 1,Semi-Urban
STU_0984,65,83,77,62,62,79,81,67,7.52,2,0,2,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_0985,82,73,41,68,93,40,47,87,7.13,2,0,1,ML Intern,Placed,Female,Tier 2,Semi-Urban
STU_0986,82,85,68,70,87,69,76,90,8.01,5,1,3,Data Scientist,Placed,Female,Tier 3,Semi-Urban
STU_0987,75,65,41,59,68,31,62,55,5.82,2,0,2,ML Intern,Not Placed,Other,Tier 2,Urban
STU_0988,83,70,55,90,75,58,62,71,6.43,2,0,2,Data Scientist,Placed,Male,Tier 1,Urban
STU_0989,67,51,93,64,41,84,71,76,6.19,3,0,2,Business Analyst,Not Placed,Female,Tier 3,Urban
STU_0990,39,75,61,57,38,74,69,60,6.2,2,0,3,BI Analyst,Not Placed,Female,Tier 3,Rural
STU_0991,47,99,73,44,41,76,79,72,7.0,3,0,2,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_0992,97,74,60,84,94,65,73,86,8.16,4,0,1,ML Intern,Placed,Male,Tier 1,Urban
STU_0993,54,69,86,63,54,67,79,71,7.29,3,0,3,Business Analyst,Not Placed,Male,Tier 2,Rural
STU_0994,88,63,65,84,92,54,66,86,7.37,4,0,2,Data Scientist,Placed,Female,Tier 3,Urban
STU_0995,54,51,79,56,42,64,88,60,6.31,1,0,1,Business Analyst,Not Placed,Female,Tier 1,Urban
STU_0996,56,82,80,75,58,73,75,62,6.75,2,0,3,Data Analyst,Not Placed,Male,Tier 2,Urban
STU_0997,79,84,72,74,66,49,68,62,6.38,3,0,3,Data Science Intern,Placed,Female,Tier 2,Rural
STU_0998,54,71,75,66,52,72,74,67,6.71,1,0,3,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_0999,75,80,86,84,74,57,73,80,7.89,3,0,2,Data Science Intern,Placed,Female,Tier 3,Urban
STU_1000,85,66,56,98,96,54,74,70,7.18,3,0,2,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1001,67,78,82,50,52,72,69,71,6.73,1,0,3,Data Analyst,Not Placed,Female,Tier 2,Urban
STU_1002,87,73,67,85,77,52,56,73,7.02,3,0,2,Data Scientist,Placed,Male,Tier 2,Urban
STU_1003,67,84,77,71,44,89,75,78,7.47,2,1,3,BI Analyst,Placed,Male,Tier 1,Urban
STU_1004,80,67,47,82,99,52,64,86,7.82,4,1,3,ML Intern,Placed,Female,Tier 2,Urban
STU_1005,72,87,91,62,66,99,86,62,8.31,3,0,2,BI Analyst,Not Placed,Male,Tier 3,Rural
STU_1006,77,68,46,82,85,40,57,62,6.81,3,0,2,ML Intern,Not Placed,Male,Tier 3,Semi-Urban
STU_1007,81,60,59,90,71,32,56,59,6.86,2,0,2,ML Intern,Placed,Female,Tier 2,Urban
STU_1008,50,79,83,57,40,65,68,64,5.61,2,0,2,BI Analyst,Not Placed,Male,Tier 1,Urban
STU_1009,54,56,80,48,27,63,72,81,7.38,2,2,2,Business Analyst,Not Placed,Female,Tier 3,Urban
STU_1010,83,74,55,62,96,53,65,67,7.91,3,1,3,Data Scientist,Placed,Male,Tier 2,Urban
STU_1011,62,68,83,62,63,76,89,78,7.52,3,0,1,Business Analyst,Placed,Male,Tier 3,Semi-Urban
STU_1012,59,70,67,83,53,53,63,72,7.14,3,1,3,Data Science Intern,Placed,Male,Tier 1,Urban
STU_1013,71,69,66,67,75,64,64,82,6.6,3,0,3,Data Science Intern,Placed,Other,Tier 2,Semi-Urban
STU_1014,74,90,58,81,59,94,78,83,6.51,3,1,2,Data Analyst,Placed,Male,Tier 1,Urban
STU_1015,88,74,65,75,70,44,61,70,6.34,3,0,2,ML Intern,Placed,Female,Tier 3,Urban
STU_1016,75,70,70,92,92,79,86,82,8.16,4,1,3,Data Science Intern,Placed,Other,Tier 3,Rural
STU_1017,41,71,70,56,44,73,66,60,6.01,1,0,3,Data Analyst,Not Placed,Male,Tier 2,Urban
STU_1018,72,73,61,94,79,63,69,77,6.88,3,1,2,Data Scientist,Placed,Female,Tier 1,Urban
STU_1019,91,77,71,85,75,76,73,84,8.06,4,0,3,Data Science Intern,Placed,Female,Tier 1,Urban
STU_1020,61,84,77,65,53,80,68,83,7.1,3,1,4,Data Analyst,Placed,Male,Tier 2,Urban
STU_1021,78,67,41,80,77,47,58,75,6.72,3,0,1,ML Intern,Not Placed,Male,Tier 2,Urban
STU_1022,44,56,93,60,39,68,96,76,7.08,2,2,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1023,68,66,60,70,60,53,61,76,7.23,2,0,3,Data Science Intern,Placed,Female,Tier 2,Rural
STU_1024,78,77,81,92,75,64,68,84,8.76,3,0,3,Data Science Intern,Placed,Female,Tier 2,Semi-Urban
STU_1025,61,58,48,58,61,41,64,57,6.17,2,1,4,Data Science Intern,Not Placed,Male,Tier 1,Semi-Urban
STU_1026,92,74,68,89,89,77,75,78,8.11,5,2,3,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1027,44,77,81,57,46,83,78,48,6.03,1,0,3,BI Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1028,60,86,67,54,40,79,69,70,7.04,3,0,2,BI Analyst,Not Placed,Male,Tier 3,Urban
STU_1029,54,68,76,52,53,75,83,81,6.96,1,0,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1030,59,87,78,67,40,84,72,70,7.27,4,0,3,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_1031,47,70,61,64,43,57,54,65,6.42,1,2,3,Data Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1032,83,73,62,89,74,64,62,78,6.89,3,0,2,Data Scientist,Not Placed,Female,Tier 3,Urban
STU_1033,60,68,86,68,67,72,99,88,8.23,4,2,2,Business Analyst,Placed,Male,Tier 1,Urban
STU_1034,55,67,67,57,37,70,58,77,6.48,2,0,4,Data Analyst,Not Placed,Male,Tier 2,Urban
STU_1035,54,84,83,61,58,76,50,76,7.11,2,1,1,Data Analyst,Not Placed,Male,Tier 3,Urban
STU_1036,74,57,56,72,90,56,54,77,6.63,3,1,2,ML Intern,Placed,Male,Tier 2,Urban
STU_1037,46,81,81,70,53,77,82,81,7.31,3,0,3,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1038,70,70,57,79,64,41,56,76,6.82,3,0,3,ML Intern,Placed,Female,Tier 1,Urban
STU_1039,61,78,82,57,53,78,68,65,7.13,2,1,3,Data Analyst,Not Placed,Male,Tier 3,Urban
STU_1040,66,68,79,64,53,70,96,85,7.04,3,1,3,Business Analyst,Placed,Male,Tier 1,Urban
STU_1041,76,87,66,97,98,68,88,84,8.29,4,2,2,Data Scientist,Placed,Female,Tier 1,Urban
STU_1042,60,85,76,67,43,82,63,71,7.13,3,1,2,BI Analyst,Placed,Female,Tier 1,Urban
STU_1043,56,74,94,61,40,79,97,89,7.2,3,2,2,Business Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1044,88,60,44,66,79,43,57,67,6.35,2,0,3,ML Intern,Not Placed,Female,Tier 3,Urban
STU_1045,68,61,67,71,64,52,53,77,6.21,2,0,2,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1046,93,58,62,87,89,64,66,66,7.87,5,1,3,ML Intern,Placed,Female,Tier 2,Urban
STU_1047,60,71,87,72,40,87,86,80,7.59,3,2,3,Business Analyst,Placed,Male,Tier 3,Urban
STU_1048,63,87,83,64,50,71,68,80,7.08,4,0,4,Data Analyst,Placed,Male,Tier 1,Urban
STU_1049,54,85,87,56,45,99,83,56,6.48,3,1,2,BI Analyst,Placed,Female,Tier 1,Rural
STU_1050,65,82,86,62,46,73,64,76,6.62,3,1,2,Data Analyst,Placed,Female,Tier 2,Rural
STU_1051,41,69,58,63,51,77,66,67,6.91,1,0,2,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1052,99,82,58,75,77,62,64,80,7.65,3,2,1,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1053,74,68,61,91,81,79,76,73,7.68,2,2,3,Data Science Intern,Placed,Female,Tier 1,Urban
STU_1054,64,77,77,59,25,96,75,70,6.6,2,0,4,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1055,71,71,58,77,58,61,70,68,7.14,1,0,2,Data Science Intern,Not Placed,Male,Tier 2,Semi-Urban
STU_1056,54,56,78,63,51,59,90,77,6.97,4,1,4,Business Analyst,Placed,Male,Tier 2,Urban
STU_1057,52,68,69,67,46,81,71,71,7.12,3,1,2,BI Analyst,Placed,Female,Tier 1,Urban
STU_1058,53,61,92,67,48,72,90,82,6.75,2,1,2,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1059,99,93,63,86,87,76,65,89,8.13,5,1,3,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1060,87,75,54,67,78,40,57,71,7.22,3,0,1,ML Intern,Placed,Female,Tier 2,Rural
STU_1061,45,89,66,70,55,91,67,71,7.19,3,2,2,BI Analyst,Placed,Female,Tier 3,Semi-Urban
STU_1062,61,76,61,69,58,40,57,77,6.92,2,0,3,Data Science Intern,Not Placed,Female,Tier 3,Semi-Urban
STU_1063,57,82,87,79,62,82,63,91,7.18,3,1,2,BI Analyst,Placed,Female,Tier 2,Urban
STU_1064,66,63,74,66,43,70,91,82,6.83,2,0,2,Business Analyst,Placed,Female,Tier 3,Urban
STU_1065,73,70,62,85,81,62,60,74,6.77,4,0,2,Data Scientist,Not Placed,Male,Tier 3,Semi-Urban
STU_1066,67,71,66,82,89,49,76,85,7.6,4,0,2,ML Intern,Placed,Male,Tier 2,Rural
STU_1067,63,56,90,65,50,74,90,93,8.43,3,1,2,Business Analyst,Placed,Female,Tier 2,Urban
STU_1068,45,92,81,65,56,64,60,66,5.9,2,0,2,Data Analyst,Not Placed,Male,Tier 3,Rural
STU_1069,51,52,78,46,39,75,83,70,5.71,2,0,1,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1070,60,71,93,73,58,76,95,82,7.53,4,0,2,Business Analyst,Placed,Female,Tier 1,Urban
STU_1071,40,57,80,44,48,48,99,88,5.69,2,0,4,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1072,52,66,90,60,50,75,88,85,7.09,3,0,3,Business Analyst,Placed,Female,Tier 1,Semi-Urban
STU_1073,42,72,71,59,41,77,55,62,6.14,2,2,3,Data Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1074,76,86,86,72,66,81,82,74,7.65,3,0,3,Data Analyst,Placed,Male,Tier 1,Urban
STU_1075,61,71,57,74,43,56,58,58,6.92,1,0,3,Data Science Intern,Not Placed,Male,Tier 1,Rural
STU_1076,85,75,63,77,88,72,72,86,8.08,5,1,2,Data Scientist,Placed,Female,Tier 1,Semi-Urban
STU_1077,58,71,98,56,40,78,90,86,7.26,2,0,3,Business Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1078,95,63,52,66,97,43,55,67,6.64,2,0,1,ML Intern,Not Placed,Female,Tier 2,Semi-Urban
STU_1079,43,54,78,48,37,85,88,85,6.88,2,0,2,Business Analyst,Not Placed,Male,Tier 1,Urban
STU_1080,86,89,55,69,67,62,69,72,6.58,3,0,4,Data Science Intern,Placed,Male,Tier 1,Semi-Urban
STU_1081,58,81,73,46,41,82,73,62,6.68,2,1,2,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_1082,61,76,82,63,49,71,70,66,7.49,3,0,3,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1083,67,75,93,64,58,87,96,99,8.5,3,0,3,Business Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1084,52,79,71,59,34,75,69,65,6.26,2,1,2,BI Analyst,Not Placed,Male,Tier 1,Rural
STU_1085,86,88,62,76,80,65,99,84,7.76,4,0,3,Data Science Intern,Placed,Female,Tier 2,Semi-Urban
STU_1086,85,73,57,85,83,55,64,87,7.49,4,1,1,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1087,92,65,39,78,93,56,63,80,7.08,2,1,3,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_1088,56,80,68,64,55,67,55,64,6.63,3,0,2,Data Analyst,Not Placed,Male,Tier 2,Urban
STU_1089,71,76,61,87,59,70,61,58,7.33,3,0,4,Data Science Intern,Placed,Male,Tier 2,Rural
STU_1090,56,65,80,52,50,84,94,85,7.46,3,2,2,Business Analyst,Placed,Female,Tier 2,Urban
STU_1091,77,71,54,64,68,60,74,77,7.4,2,1,3,Data Science Intern,Not Placed,Male,Tier 3,Urban
STU_1092,98,73,51,89,97,40,63,76,8.06,5,1,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1093,80,55,46,69,78,37,50,59,6.41,2,0,2,ML Intern,Placed,Female,Tier 1,Urban
STU_1094,88,80,54,95,80,69,61,61,7.22,4,0,2,Data Scientist,Not Placed,Female,Tier 3,Urban
STU_1095,47,58,78,49,38,62,76,80,6.31,2,0,2,Business Analyst,Not Placed,Female,Tier 3,Urban
STU_1096,65,88,80,67,45,77,45,67,7.02,2,2,3,Data Analyst,Placed,Female,Tier 1,Urban
STU_1097,54,71,86,67,33,76,77,75,7.6,4,1,0,Business Analyst,Placed,Female,Tier 3,Semi-Urban
STU_1098,58,89,81,66,50,71,62,71,7.19,3,2,4,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1099,33,71,62,55,42,60,57,51,5.5,1,1,3,BI Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1100,37,55,99,66,60,79,80,78,7.53,2,0,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1101,69,87,78,59,79,79,68,73,7.62,3,0,2,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1102,74,75,77,76,63,63,67,85,7.24,3,1,3,Data Science Intern,Placed,Male,Tier 1,Urban
STU_1103,89,79,62,72,76,71,71,75,8.33,2,1,2,Data Science Intern,Placed,Female,Tier 2,Semi-Urban
STU_1104,64,66,42,61,60,66,57,68,6.33,2,0,2,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1105,79,85,78,78,70,60,70,72,8.04,2,0,3,Data Science Intern,Not Placed,Female,Tier 3,Semi-Urban
STU_1106,72,91,90,83,72,85,82,73,7.97,4,0,3,Data Analyst,Placed,Male,Tier 2,Urban
STU_1107,50,61,83,52,31,53,76,83,6.03,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1108,55,87,86,61,59,66,66,65,6.98,2,2,2,BI Analyst,Placed,Male,Tier 2,Rural
STU_1109,77,68,54,78,88,40,50,74,6.77,2,1,2,ML Intern,Not Placed,Male,Tier 2,Semi-Urban
STU_1110,57,70,87,78,63,79,72,80,6.98,2,1,3,Data Analyst,Not Placed,Male,Tier 3,Urban
STU_1111,53,90,82,71,51,97,77,61,6.87,2,1,3,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_1112,58,52,91,57,51,78,86,81,6.73,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Rural
STU_1113,50,44,82,48,43,60,73,89,6.41,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1114,93,76,62,82,86,53,74,74,7.33,4,0,2,Data Scientist,Placed,Female,Tier 3,Rural
STU_1115,76,71,50,81,73,56,70,65,6.9,2,1,1,Data Scientist,Placed,Female,Tier 1,Urban
STU_1116,79,74,51,82,81,61,56,64,6.02,3,0,2,Data Scientist,Not Placed,Male,Tier 2,Rural
STU_1117,63,78,88,63,73,91,71,80,8.11,3,0,4,Data Analyst,Placed,Female,Tier 2,Rural
STU_1118,38,93,68,55,28,84,60,65,6.37,0,1,3,BI Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1119,49,57,81,65,39,70,93,99,7.16,2,1,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1120,68,77,80,71,52,87,72,79,7.64,2,2,4,Data Analyst,Placed,Female,Tier 3,Urban
STU_1121,63,73,55,59,78,40,54,59,5.91,1,1,3,Data Science Intern,Placed,Female,Tier 1,Rural
STU_1122,89,82,73,69,85,61,72,70,6.66,3,1,2,Data Science Intern,Placed,Female,Tier 2,Rural
STU_1123,62,84,82,73,57,92,91,54,7.67,2,2,3,BI Analyst,Placed,Male,Tier 2,Urban
STU_1124,55,80,82,57,45,88,80,63,6.23,1,0,2,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1125,86,78,36,71,95,56,64,68,7.07,3,0,2,ML Intern,Placed,Male,Tier 3,Rural
STU_1126,81,74,74,82,85,55,75,74,7.28,4,0,2,Data Scientist,Placed,Male,Tier 3,Semi-Urban
STU_1127,65,73,72,72,46,98,56,68,7.07,3,0,2,Data Analyst,Not Placed,Male,Tier 2,Rural
STU_1128,49,58,74,52,36,69,98,79,7.14,2,1,2,Business Analyst,Not Placed,Female,Tier 2,Rural
STU_1129,56,63,89,36,40,79,78,90,6.32,2,1,2,Business Analyst,Not Placed,Male,Tier 3,Rural
STU_1130,68,66,87,60,47,70,95,76,7.55,3,1,2,Business Analyst,Placed,Male,Tier 2,Urban
STU_1131,99,81,50,98,99,64,65,87,8.56,5,0,1,ML Intern,Placed,Female,Tier 3,Urban
STU_1132,98,80,80,89,95,65,75,68,7.27,4,0,1,Data Scientist,Placed,Male,Tier 3,Urban
STU_1133,65,77,74,82,51,71,66,61,6.34,3,1,3,Data Analyst,Placed,Male,Tier 2,Rural
STU_1134,57,53,84,66,37,72,73,94,6.83,3,1,2,Business Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1135,89,62,44,73,79,60,49,71,6.5,3,0,2,ML Intern,Placed,Male,Tier 2,Urban
STU_1136,64,84,82,70,61,85,74,50,7.34,3,2,3,Data Analyst,Placed,Female,Tier 1,Urban
STU_1137,60,70,85,75,43,86,72,81,7.24,4,0,2,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1138,93,96,70,93,90,71,60,84,8.02,4,1,1,Data Scientist,Placed,Male,Tier 1,Rural
STU_1139,88,85,62,79,85,53,55,85,7.23,4,0,2,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1140,82,72,62,71,64,50,56,62,6.71,2,1,3,Data Scientist,Not Placed,Female,Tier 3,Semi-Urban
STU_1141,61,81,69,64,45,93,74,84,7.21,4,2,2,BI Analyst,Placed,Male,Tier 1,Urban
STU_1142,57,62,67,66,52,67,90,71,6.66,2,0,3,Business Analyst,Not Placed,Female,Tier 1,Rural
STU_1143,70,60,65,65,84,48,56,69,7.09,3,0,2,ML Intern,Not Placed,Male,Tier 2,Urban
STU_1144,87,73,51,87,91,66,61,68,6.98,4,1,2,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1145,58,84,99,75,62,85,96,95,7.94,4,0,2,Business Analyst,Placed,Other,Tier 2,Urban
STU_1146,67,85,99,87,55,99,99,86,9.32,5,0,3,BI Analyst,Placed,Female,Tier 2,Urban
STU_1147,53,84,77,60,54,77,66,73,7.12,3,0,3,BI Analyst,Placed,Male,Tier 1,Urban
STU_1148,85,70,67,78,90,42,67,69,6.78,4,1,1,ML Intern,Placed,Male,Tier 1,Semi-Urban
STU_1149,59,82,88,55,34,87,80,74,7.73,3,0,2,BI Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1150,70,88,78,49,51,98,75,75,7.64,3,0,2,BI Analyst,Placed,Male,Tier 1,Urban
STU_1151,88,59,57,89,83,40,60,56,6.28,4,0,2,ML Intern,Placed,Female,Tier 2,Urban
STU_1152,68,92,99,70,60,89,80,68,8.79,3,0,3,BI Analyst,Placed,Female,Tier 3,Rural
STU_1153,86,67,57,74,88,49,61,76,7.05,4,0,2,ML Intern,Placed,Male,Tier 3,Urban
STU_1154,89,76,56,78,87,47,62,92,7.26,4,1,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1155,82,69,54,79,87,55,53,85,7.59,4,0,1,ML Intern,Placed,Female,Tier 2,Urban
STU_1156,63,73,63,57,48,99,80,59,7.57,3,0,4,BI Analyst,Not Placed,Male,Tier 3,Rural
STU_1157,61,86,86,62,55,77,64,76,8.29,3,1,5,Data Analyst,Placed,Female,Tier 2,Urban
STU_1158,77,75,66,68,72,61,66,64,6.15,1,0,1,Data Science Intern,Not Placed,Female,Tier 3,Rural
STU_1159,49,78,94,61,41,77,68,84,7.05,2,1,3,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1160,54,83,72,64,52,68,58,77,6.7,2,1,1,Data Analyst,Placed,Female,Tier 1,Urban
STU_1161,66,88,86,68,65,89,81,61,7.32,3,0,4,BI Analyst,Placed,Female,Tier 2,Urban
STU_1162,60,77,93,53,53,59,66,70,7.84,3,1,3,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1163,63,67,80,70,47,75,78,75,7.7,3,0,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1164,58,89,87,82,59,74,84,67,7.62,3,0,2,BI Analyst,Placed,Female,Tier 1,Semi-Urban
STU_1165,55,76,75,58,53,67,71,87,7.71,3,0,3,Data Analyst,Not Placed,Male,Tier 1,Urban
STU_1166,49,81,62,63,56,95,78,80,6.96,3,1,2,BI Analyst,Placed,Male,Tier 3,Urban
STU_1167,70,87,69,46,39,73,72,56,6.05,2,1,2,BI Analyst,Placed,Male,Tier 1,Rural
STU_1168,83,80,57,75,89,42,62,74,6.78,3,1,1,Data Scientist,Placed,Female,Tier 2,Semi-Urban
STU_1169,66,87,88,71,53,78,67,79,8.19,3,1,2,Data Analyst,Placed,Male,Tier 3,Urban
STU_1170,49,73,88,60,54,71,94,86,7.5,3,0,1,Business Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1171,80,70,57,85,92,52,52,91,6.91,3,0,2,ML Intern,Placed,Female,Tier 1,Semi-Urban
STU_1172,63,79,68,66,69,61,77,66,7.56,3,0,4,Data Science Intern,Placed,Male,Tier 2,Urban
STU_1173,76,43,59,62,81,42,54,72,6.08,2,0,2,ML Intern,Not Placed,Female,Tier 2,Semi-Urban
STU_1174,61,62,87,61,51,67,91,87,6.47,2,2,1,Business Analyst,Placed,Female,Tier 2,Urban
STU_1175,99,68,57,84,80,66,66,81,7.49,4,0,2,ML Intern,Placed,Female,Tier 3,Semi-Urban
STU_1176,84,69,58,89,90,62,71,76,7.92,4,1,0,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1177,62,94,86,71,53,77,69,76,7.43,3,0,2,BI Analyst,Placed,Female,Tier 2,Urban
STU_1178,62,86,93,74,62,79,62,70,7.81,3,1,1,Data Analyst,Placed,Female,Tier 1,Urban
STU_1179,50,92,84,66,57,71,78,60,7.36,2,1,2,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_1180,82,70,62,82,89,50,68,74,6.48,3,1,3,Data Scientist,Not Placed,Male,Tier 3,Rural
STU_1181,65,69,67,87,77,57,70,91,7.54,3,0,3,Data Science Intern,Placed,Male,Tier 1,Semi-Urban
STU_1182,53,62,90,68,44,78,85,87,7.05,2,1,1,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1183,90,74,51,74,96,52,67,74,7.16,4,0,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1184,78,65,61,78,76,55,80,72,8.35,1,0,3,Data Science Intern,Placed,Male,Tier 1,Urban
STU_1185,43,74,66,60,41,68,50,67,6.16,1,1,3,Data Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1186,71,69,73,93,73,73,82,84,8.06,4,0,3,Data Science Intern,Placed,Male,Tier 2,Semi-Urban
STU_1187,81,57,35,74,92,39,65,64,6.59,3,1,2,ML Intern,Placed,Female,Tier 1,Rural
STU_1188,58,83,71,65,45,79,65,66,7.13,3,1,2,Data Analyst,Not Placed,Male,Tier 3,Urban
STU_1189,65,70,82,63,48,76,99,86,7.9,4,0,2,Business Analyst,Placed,Male,Tier 1,Semi-Urban
